"57","-4.87813","9","3.97447e-17"
"58","-4.8581","9","4.00561e-17"
"59","-4.83806","9","4.08874e-17"
"60","-4.81803","9","4.13064e-17"
"61","-4.798","9","4.15957e-17"
"62","-4.77796","8","4.2548e-17"
"63","-4.75793","9","4.28074e-17"
"64","-4.7379","9","4.33171e-17"
"65","-4.71786","9","4.3638e-17"
"66","-4.69783","9","4.40191e-17"
"67","-4.6778","9","4.46992e-17"
"68","-4.65776","9","4.56561e-17"
"69","-4.63773","9","4.59994e-17"
"70","-4.6177","8","4.66437e-17"
"71","-4.59766","9","4.69531e-17"
"72","-4.57763","9","4.7628e-17"
"73","-4.5576","9","4.83499e-17"
"74","-4.53756","9","4.87146e-17"
"75","-4.51753","9","4.94458e-17"
"76","-4.4975","9","5.00279e-17"
"77","-4.47746","9","5.07034e-17"
"78","-4.45743","9","5.11541e-17"
"79","-4.4374","9","5.17979e-17"
"80","-4.41736","9","5.25211e-17"
"81","-4.39733","9","5.31592e-17"
"82","-4.3773","8","5.38162e-17"
"83","-4.35726","8","5.50469e-17"
"84","-4.33723","9","5.52403e-17"
"85","-4.3172","8","5.56941e-17"
"86","-4.29716","9","5.65741e-17"
"87","-4.27713","8","5.72751e-17"
"88","-4.2571","9","5.79848e-17"
"89","-4.23706","8","5.91251e-17"
"90","-4.21703","9","5.93795e-17"
"91","-4.19699","8","6.00403e-17"
"92","-4.17696","8","6.14436e-17"
"93","-4.15693","9","6.19527e-17"
"94","-4.13689","9","6.27474e-17"
"95","-4.11686","9","6.35927e-17"
"96","-4.09683","7","6.44521e-17"
"97","-4.07679","8","6.45047e-17"
"98","-4.05676","7","6.63326e-17"
"99","-4.03673","8","6.61116e-17"
"100","-4.01669","7","6.77363e-17"
"101","-3.99666","7","6.86842e-17"
"102","-3.97663","8","6.92811e-17"
"103","-3.95659","8","7.06623e-17"
"104","-3.93656","7","7.18322e-17"
"105","-3.91653","9","7.19495e-17"
"106","-3.89649","8","7.25691e-17"
"107","-3.87646","8","7.41458e-17"
"108","-3.85643","7","7.5619e-17"
"109","-3.83639","7","7.65733e-17"
"110","-3.81636","7","7.76175e-17"
"111","-3.79633","7","7.849e-17"
"112","-3.77629","7","7.9e-17"
"113","-3.75626","8","8.0471e-17"
"114","-3.73623","8","8.18207e-17"
"115","-3.71619","8","8.29533e-17"
"116","-3.69616","8","8.33681e-17"
"117","-3.67613","8","8.48888e-17"
"118","-3.65609","7","8.53527e-17"
"119","-3.63606","8","8.70539e-17"
"120","-3.61603","8","8.77138e-17"
"121","-3.59599","8","8.94464e-17"
"122","-3.57596","9","9.04294e-17"
"123","-3.55593","9","9.22777e-17"
"124","-3.53589","9","9.38112e-17"
"125","-3.51586","9","9.52168e-17"
"126","-3.49583","8","9.62826e-17"
"127","-3.47579","9","9.73123e-17"
"128","-3.45576","8","1.00475e-16"
"129","-3.43573","9","1.00066e-16"
"130","-3.41569","9","1.01482e-16"
"131","-3.39566","9","1.0231e-16"
"132","-3.37563","9","1.03837e-16"
"133","-3.35559","9","1.05529e-16"
"134","-3.33556","9","1.0724e-16"
"135","-3.31553","9","1.08233e-16"
"136","-3.29549","9","1.09789e-16"
"137","-3.27546","9","1.11134e-16"
"138","-3.25543","9","1.12853e-16"
"139","-3.23539","8","1.1476e-16"
"140","-3.21536","9","1.16109e-16"
"141","-3.19533","9","1.1779e-16"
"142","-3.17529","9","1.19586e-16"
"143","-3.15526","8","1.21824e-16"
"144","-3.13523","8","1.23962e-16"
"145","-3.11519","8","1.25221e-16"
"146","-3.09516","8","1.27988e-16"
"147","-3.07513","9","1.28592e-16"
"148","-3.05509","9","1.30547e-16"
"149","-3.03506","9","1.32612e-16"
"150","-3.01503","8","1.34698e-16"
"151","-2.99499","9","1.35801e-16"
"152","-2.97496","9","1.37723e-16"
"153","-2.95492","8","1.40221e-16"
"154","-2.93489","8","1.42007e-16"
"155","-2.91486","8","1.44479e-16"
"156","-2.89482","8","1.46703e-16"
"157","-2.87479","8","1.48674e-16"
"158","-2.85476","8","1.50915e-16"
"159","-2.83472","8","1.54608e-16"
"160","-2.81469","8","1.54507e-16"
"161","-2.79466","9","1.56932e-16"
"162","-2.77462","8","1.59829e-16"
"163","-2.75459","8","1.6289e-16"
"164","-2.73456","8","1.64474e-16"
"165","-2.71452","9","1.67046e-16"
"166","-2.69449","8","1.69823e-16"
"167","-2.67446","8","1.72956e-16"
"168","-2.65442","8","1.76396e-16"
"169","-2.63439","8","1.77056e-16"
"170","-2.61436","8","1.78866e-16"
"171","-2.59432","8","1.82986e-16"
"172","-2.57429","8","1.86455e-16"
"173","-2.55426","7","1.8686e-16"
"174","-2.53422","8","1.90733e-16"
"175","-2.51419","8","1.94451e-16"
"176","-2.49416","7","1.9448e-16"
"177","-2.47412","7","1.98564e-16"
"178","-2.45409","8","2.01416e-16"
"179","-2.43406","7","2.04241e-16"
"180","-2.41402","8","2.08366e-16"
"181","-2.39399","8","2.10283e-16"
"182","-2.37396","8","2.14262e-16"
"183","-2.35392","8","2.16914e-16"
