Y;Fieldvalue
-4.3310E+00;4.0816E+01
-4.3300E+00;4.0834E+01
-4.3290E+00;4.0852E+01
-4.3280E+00;4.0870E+01
-4.3270E+00;4.0888E+01
-4.3260E+00;4.0906E+01
-4.3250E+00;4.0924E+01
-4.3240E+00;4.0941E+01
-4.3230E+00;4.0959E+01
-4.3220E+00;4.0977E+01
-4.3210E+00;4.0995E+01
-4.3200E+00;4.1013E+01
-4.3190E+00;4.1031E+01
-4.3180E+00;4.1049E+01
-4.3170E+00;4.1067E+01
-4.3160E+00;4.1085E+01
-4.3150E+00;4.1103E+01
-4.3140E+00;4.1120E+01
-4.3130E+00;4.1138E+01
-4.3120E+00;4.1156E+01
-4.3110E+00;4.1174E+01
-4.3100E+00;4.1192E+01
-4.3090E+00;4.1210E+01
-4.3080E+00;4.1228E+01
-4.3070E+00;4.1246E+01
-4.3060E+00;4.1264E+01
-4.3050E+00;4.1282E+01
-4.3040E+00;4.1300E+01
-4.3030E+00;4.1317E+01
-4.3020E+00;4.1335E+01
-4.3010E+00;4.1353E+01
-4.3000E+00;4.1371E+01
-4.2990E+00;4.1389E+01
-4.2980E+00;4.1407E+01
-4.2970E+00;4.1425E+01
-4.2960E+00;4.1443E+01
-4.2950E+00;4.1461E+01
-4.2940E+00;4.1479E+01
-4.2930E+00;4.1496E+01
-4.2920E+00;4.1514E+01
-4.2910E+00;4.1532E+01
-4.2900E+00;4.1550E+01
-4.2890E+00;4.1568E+01
-4.2880E+00;4.1586E+01
-4.2870E+00;4.1604E+01
-4.2860E+00;4.1622E+01
-4.2850E+00;4.1640E+01
-4.2840E+00;4.1658E+01
-4.2830E+00;4.1676E+01
-4.2820E+00;4.1693E+01
-4.2810E+00;4.1711E+01
-4.2800E+00;4.1729E+01
-4.2790E+00;4.1747E+01
-4.2780E+00;4.1765E+01
-4.2770E+00;4.1783E+01
-4.2760E+00;4.1801E+01
-4.2750E+00;4.1819E+01
-4.2740E+00;4.1837E+01
-4.2730E+00;4.1855E+01
-4.2720E+00;4.1872E+01
-4.2710E+00;4.1890E+01
-4.2700E+00;4.1908E+01
-4.2690E+00;4.1926E+01
-4.2680E+00;4.1944E+01
-4.2670E+00;4.1962E+01
-4.2660E+00;4.1980E+01
-4.2650E+00;4.1998E+01
-4.2640E+00;4.2016E+01
-4.2630E+00;4.2034E+01
-4.2620E+00;4.2052E+01
-4.2610E+00;4.2069E+01
-4.2600E+00;4.2087E+01
-4.2590E+00;4.2105E+01
-4.2580E+00;4.2123E+01
-4.2570E+00;4.2141E+01
-4.2560E+00;4.2159E+01
-4.2550E+00;4.2177E+01
-4.2540E+00;4.2195E+01
-4.2530E+00;4.2213E+01
-4.2520E+00;4.2231E+01
-4.2510E+00;4.2249E+01
-4.2500E+00;4.2266E+01
-4.2490E+00;4.2284E+01
-4.2480E+00;4.2302E+01
-4.2470E+00;4.2320E+01
-4.2460E+00;4.2338E+01
-4.2450E+00;4.2356E+01
-4.2440E+00;4.2374E+01
-4.2430E+00;4.2392E+01
-4.2420E+00;4.2410E+01
-4.2410E+00;4.2428E+01
-4.2400E+00;4.2446E+01
-4.2390E+00;4.2463E+01
-4.2380E+00;4.2481E+01
-4.2370E+00;4.2499E+01
-4.2360E+00;4.2517E+01
-4.2350E+00;4.2535E+01
-4.2340E+00;4.2553E+01
-4.2330E+00;4.2571E+01
-4.2320E+00;4.2589E+01
-4.2310E+00;4.2607E+01
-4.2300E+00;4.2625E+01
-4.2290E+00;4.2643E+01
-4.2280E+00;4.2660E+01
-4.2270E+00;4.2678E+01
-4.2260E+00;4.2696E+01
-4.2250E+00;4.2714E+01
-4.2240E+00;4.2732E+01
-4.2230E+00;4.2750E+01
-4.2220E+00;4.2768E+01
-4.2210E+00;4.2786E+01
-4.2200E+00;4.2804E+01
-4.2190E+00;4.2822E+01
-4.2180E+00;4.2840E+01
-4.2170E+00;4.2857E+01
-4.2160E+00;4.2875E+01
-4.2150E+00;4.2893E+01
-4.2140E+00;4.2911E+01
-4.2130E+00;4.2929E+01
-4.2120E+00;4.2947E+01
-4.2110E+00;4.2965E+01
-4.2100E+00;4.2983E+01
-4.2090E+00;4.3001E+01
-4.2080E+00;4.3019E+01
-4.2070E+00;4.3037E+01
-4.2060E+00;4.3054E+01
-4.2050E+00;4.3072E+01
-4.2040E+00;4.3090E+01
-4.2030E+00;4.3108E+01
-4.2020E+00;4.3126E+01
-4.2010E+00;4.3144E+01
-4.2000E+00;4.3162E+01
-4.1990E+00;4.3180E+01
-4.1980E+00;4.3198E+01
-4.1970E+00;4.3216E+01
-4.1960E+00;4.3234E+01
-4.1950E+00;4.3252E+01
-4.1940E+00;4.3269E+01
-4.1930E+00;4.3287E+01
-4.1920E+00;4.3305E+01
-4.1910E+00;4.3323E+01
-4.1900E+00;4.3341E+01
-4.1890E+00;4.3359E+01
-4.1880E+00;4.3377E+01
-4.1870E+00;4.3395E+01
-4.1860E+00;4.3413E+01
-4.1850E+00;4.3431E+01
-4.1840E+00;4.3449E+01
-4.1830E+00;4.3466E+01
-4.1820E+00;4.3484E+01
-4.1810E+00;4.3502E+01
-4.1800E+00;4.3520E+01
-4.1790E+00;4.3538E+01
-4.1780E+00;4.3556E+01
-4.1770E+00;4.3574E+01
-4.1760E+00;4.3592E+01
-4.1750E+00;4.3610E+01
-4.1740E+00;4.3628E+01
-4.1730E+00;4.3646E+01
-4.1720E+00;4.3664E+01
-4.1710E+00;4.3681E+01
-4.1700E+00;4.3699E+01
-4.1690E+00;4.3717E+01
-4.1680E+00;4.3735E+01
-4.1670E+00;4.3753E+01
-4.1660E+00;4.3771E+01
-4.1650E+00;4.3789E+01
-4.1640E+00;4.3807E+01
-4.1630E+00;4.3825E+01
-4.1620E+00;4.3843E+01
-4.1610E+00;4.3861E+01
-4.1600E+00;4.3879E+01
-4.1590E+00;4.3896E+01
-4.1580E+00;4.3914E+01
-4.1570E+00;4.3932E+01
-4.1560E+00;4.3950E+01
-4.1550E+00;4.3968E+01
-4.1540E+00;4.3986E+01
-4.1530E+00;4.4004E+01
-4.1520E+00;4.4022E+01
-4.1510E+00;4.4040E+01
-4.1500E+00;4.4058E+01
-4.1490E+00;4.4076E+01
-4.1480E+00;4.4094E+01
-4.1470E+00;4.4111E+01
-4.1460E+00;4.4129E+01
-4.1450E+00;4.4147E+01
-4.1440E+00;4.4165E+01
-4.1430E+00;4.4183E+01
-4.1420E+00;4.4201E+01
-4.1410E+00;4.4219E+01
-4.1400E+00;4.4237E+01
-4.1390E+00;4.4255E+01
-4.1380E+00;4.4273E+01
-4.1370E+00;4.4291E+01
-4.1360E+00;4.4309E+01
-4.1350E+00;4.4326E+01
-4.1340E+00;4.4344E+01
-4.1330E+00;4.4362E+01
-4.1320E+00;4.4380E+01
-4.1310E+00;4.4398E+01
-4.1300E+00;4.4416E+01
-4.1290E+00;4.4434E+01
-4.1280E+00;4.4452E+01
-4.1270E+00;4.4470E+01
-4.1260E+00;4.4488E+01
-4.1250E+00;4.4506E+01
-4.1240E+00;4.4524E+01
-4.1230E+00;4.4541E+01
-4.1220E+00;4.4559E+01
-4.1210E+00;4.4577E+01
-4.1200E+00;4.4595E+01
-4.1190E+00;4.4613E+01
-4.1180E+00;4.4631E+01
-4.1170E+00;4.4649E+01
-4.1160E+00;4.4667E+01
-4.1150E+00;4.4685E+01
-4.1140E+00;4.4703E+01
-4.1130E+00;4.4721E+01
-4.1120E+00;4.4739E+01
-4.1110E+00;4.4756E+01
-4.1100E+00;4.4774E+01
-4.1090E+00;4.4792E+01
-4.1080E+00;4.4810E+01
-4.1070E+00;4.4828E+01
-4.1060E+00;4.4846E+01
-4.1050E+00;4.4864E+01
-4.1040E+00;4.4882E+01
-4.1030E+00;4.4900E+01
-4.1020E+00;4.4918E+01
-4.1010E+00;4.4936E+01
-4.1000E+00;4.4954E+01
-4.0990E+00;4.4972E+01
-4.0980E+00;4.4989E+01
-4.0970E+00;4.5007E+01
-4.0960E+00;4.5025E+01
-4.0950E+00;4.5043E+01
-4.0940E+00;4.5061E+01
-4.0930E+00;4.5079E+01
-4.0920E+00;4.5097E+01
-4.0910E+00;4.5115E+01
-4.0900E+00;4.5133E+01
-4.0890E+00;4.5151E+01
-4.0880E+00;4.5169E+01
-4.0870E+00;4.5187E+01
-4.0860E+00;4.5204E+01
-4.0850E+00;4.5222E+01
-4.0840E+00;4.5240E+01
-4.0830E+00;4.5258E+01
-4.0820E+00;4.5276E+01
-4.0810E+00;4.5294E+01
-4.0800E+00;4.5312E+01
-4.0790E+00;4.5330E+01
-4.0780E+00;4.5348E+01
-4.0770E+00;4.5366E+01
-4.0760E+00;4.5384E+01
-4.0750E+00;4.5402E+01
-4.0740E+00;4.5420E+01
-4.0730E+00;4.5437E+01
-4.0720E+00;4.5455E+01
-4.0710E+00;4.5473E+01
-4.0700E+00;4.5491E+01
-4.0690E+00;4.5509E+01
-4.0680E+00;4.5527E+01
-4.0670E+00;4.5545E+01
-4.0660E+00;4.5563E+01
-4.0650E+00;4.5581E+01
-4.0640E+00;4.5599E+01
-4.0630E+00;4.5617E+01
-4.0620E+00;4.5635E+01
-4.0610E+00;4.5653E+01
-4.0600E+00;4.5670E+01
-4.0590E+00;4.5688E+01
-4.0580E+00;4.5706E+01
-4.0570E+00;4.5724E+01
-4.0560E+00;4.5742E+01
-4.0550E+00;4.5760E+01
-4.0540E+00;4.5778E+01
-4.0530E+00;4.5796E+01
-4.0520E+00;4.5814E+01
-4.0510E+00;4.5832E+01
-4.0500E+00;4.5850E+01
-4.0490E+00;4.5868E+01
-4.0480E+00;4.5886E+01
-4.0470E+00;4.5903E+01
-4.0460E+00;4.5921E+01
-4.0450E+00;4.5939E+01
-4.0440E+00;4.5957E+01
-4.0430E+00;4.5975E+01
-4.0420E+00;4.5993E+01
-4.0410E+00;4.6011E+01
-4.0400E+00;4.6029E+01
-4.0390E+00;4.6047E+01
-4.0380E+00;4.6065E+01
-4.0370E+00;4.6083E+01
-4.0360E+00;4.6101E+01
-4.0350E+00;4.6119E+01
-4.0340E+00;4.6136E+01
-4.0330E+00;4.6154E+01
-4.0320E+00;4.6172E+01
-4.0310E+00;4.6190E+01
-4.0300E+00;4.6208E+01
-4.0290E+00;4.6226E+01
-4.0280E+00;4.6244E+01
-4.0270E+00;4.6262E+01
-4.0260E+00;4.6280E+01
-4.0250E+00;4.6298E+01
-4.0240E+00;4.6316E+01
-4.0230E+00;4.6334E+01
-4.0220E+00;4.6352E+01
-4.0210E+00;4.6369E+01
-4.0200E+00;4.6387E+01
-4.0190E+00;4.6405E+01
-4.0180E+00;4.6423E+01
-4.0170E+00;4.6441E+01
-4.0160E+00;4.6459E+01
-4.0150E+00;4.6477E+01
-4.0140E+00;4.6495E+01
-4.0130E+00;4.6513E+01
-4.0120E+00;4.6531E+01
-4.0110E+00;4.6549E+01
-4.0100E+00;4.6567E+01
-4.0090E+00;4.6585E+01
-4.0080E+00;4.6602E+01
-4.0070E+00;4.6620E+01
-4.0060E+00;4.6638E+01
-4.0050E+00;4.6656E+01
-4.0040E+00;4.6674E+01
-4.0030E+00;4.6692E+01
-4.0020E+00;4.6710E+01
-4.0010E+00;4.6728E+01
-4.0000E+00;4.6746E+01
-3.9990E+00;4.6764E+01
-3.9980E+00;4.6782E+01
-3.9970E+00;4.6800E+01
-3.9960E+00;4.6818E+01
-3.9950E+00;4.6836E+01
-3.9940E+00;4.6853E+01
-3.9930E+00;4.6871E+01
-3.9920E+00;4.6889E+01
-3.9910E+00;4.6907E+01
-3.9900E+00;4.6925E+01
-3.9890E+00;4.6943E+01
-3.9880E+00;4.6961E+01
-3.9870E+00;4.6979E+01
-3.9860E+00;4.6997E+01
-3.9850E+00;4.7015E+01
-3.9840E+00;4.7033E+01
-3.9830E+00;4.7051E+01
-3.9820E+00;4.7069E+01
-3.9810E+00;4.7086E+01
-3.9800E+00;4.7104E+01
-3.9790E+00;4.7122E+01
-3.9780E+00;4.7140E+01
-3.9770E+00;4.7158E+01
-3.9760E+00;4.7176E+01
-3.9750E+00;4.7194E+01
-3.9740E+00;4.7212E+01
-3.9730E+00;4.7230E+01
-3.9720E+00;4.7248E+01
-3.9710E+00;4.7266E+01
-3.9700E+00;4.7284E+01
-3.9690E+00;4.7302E+01
-3.9680E+00;4.7320E+01
-3.9670E+00;4.7337E+01
-3.9660E+00;4.7355E+01
-3.9650E+00;4.7373E+01
-3.9640E+00;4.7391E+01
-3.9630E+00;4.7409E+01
-3.9620E+00;4.7427E+01
-3.9610E+00;4.7445E+01
-3.9600E+00;4.7463E+01
-3.9590E+00;4.7481E+01
-3.9580E+00;4.7499E+01
-3.9570E+00;4.7517E+01
-3.9560E+00;4.7535E+01
-3.9550E+00;4.7553E+01
-3.9540E+00;4.7571E+01
-3.9530E+00;4.7588E+01
-3.9520E+00;4.7606E+01
-3.9510E+00;4.7624E+01
-3.9500E+00;4.7642E+01
-3.9490E+00;4.7660E+01
-3.9480E+00;4.7678E+01
-3.9470E+00;4.7696E+01
-3.9460E+00;4.7714E+01
-3.9450E+00;4.7732E+01
-3.9440E+00;4.7750E+01
-3.9430E+00;4.7768E+01
-3.9420E+00;4.7786E+01
-3.9410E+00;4.7804E+01
-3.9400E+00;4.7822E+01
-3.9390E+00;4.7839E+01
-3.9380E+00;4.7857E+01
-3.9370E+00;4.7875E+01
-3.9360E+00;4.7893E+01
-3.9350E+00;4.7911E+01
-3.9340E+00;4.7929E+01
-3.9330E+00;4.7947E+01
-3.9320E+00;4.7965E+01
-3.9310E+00;4.7983E+01
-3.9300E+00;4.8001E+01
-3.9290E+00;4.8019E+01
-3.9280E+00;4.8037E+01
-3.9270E+00;4.8055E+01
-3.9260E+00;4.8073E+01
-3.9250E+00;4.8091E+01
-3.9240E+00;4.8108E+01
-3.9230E+00;4.8126E+01
-3.9220E+00;4.8144E+01
-3.9210E+00;4.8162E+01
-3.9200E+00;4.8180E+01
-3.9190E+00;4.8198E+01
-3.9180E+00;4.8216E+01
-3.9170E+00;4.8234E+01
-3.9160E+00;4.8252E+01
-3.9150E+00;4.8270E+01
-3.9140E+00;4.8288E+01
-3.9130E+00;4.8306E+01
-3.9120E+00;4.8324E+01
-3.9110E+00;4.8342E+01
-3.9100E+00;4.8359E+01
-3.9090E+00;4.8377E+01
-3.9080E+00;4.8395E+01
-3.9070E+00;4.8413E+01
-3.9060E+00;4.8431E+01
-3.9050E+00;4.8449E+01
-3.9040E+00;4.8467E+01
-3.9030E+00;4.8485E+01
-3.9020E+00;4.8503E+01
-3.9010E+00;4.8521E+01
-3.9000E+00;4.8539E+01
-3.8990E+00;4.8557E+01
-3.8980E+00;4.8575E+01
-3.8970E+00;4.8593E+01
-3.8960E+00;4.8611E+01
-3.8950E+00;4.8628E+01
-3.8940E+00;4.8646E+01
-3.8930E+00;4.8664E+01
-3.8920E+00;4.8682E+01
-3.8910E+00;4.8700E+01
-3.8900E+00;4.8718E+01
-3.8890E+00;4.8736E+01
-3.8880E+00;4.8754E+01
-3.8870E+00;4.8772E+01
-3.8860E+00;4.8790E+01
-3.8850E+00;4.8808E+01
-3.8840E+00;4.8826E+01
-3.8830E+00;4.8844E+01
-3.8820E+00;4.8862E+01
-3.8810E+00;4.8880E+01
-3.8800E+00;4.8897E+01
-3.8790E+00;4.8915E+01
-3.8780E+00;4.8933E+01
-3.8770E+00;4.8951E+01
-3.8760E+00;4.8969E+01
-3.8750E+00;4.8987E+01
-3.8740E+00;4.9005E+01
-3.8730E+00;4.9023E+01
-3.8720E+00;4.9041E+01
-3.8710E+00;4.9059E+01
-3.8700E+00;4.9077E+01
-3.8690E+00;4.9095E+01
-3.8680E+00;4.9113E+01
-3.8670E+00;4.9131E+01
-3.8660E+00;4.9149E+01
-3.8650E+00;4.9166E+01
-3.8640E+00;4.9184E+01
-3.8630E+00;4.9202E+01
-3.8620E+00;4.9220E+01
-3.8610E+00;4.9238E+01
-3.8600E+00;4.9256E+01
-3.8590E+00;4.9274E+01
-3.8580E+00;4.9292E+01
-3.8570E+00;4.9310E+01
-3.8560E+00;4.9328E+01
-3.8550E+00;4.9346E+01
-3.8540E+00;4.9364E+01
-3.8530E+00;4.9382E+01
-3.8520E+00;4.9400E+01
-3.8510E+00;4.9418E+01
-3.8500E+00;4.9435E+01
-3.8490E+00;4.9453E+01
-3.8480E+00;4.9471E+01
-3.8470E+00;4.9489E+01
-3.8460E+00;4.9507E+01
-3.8450E+00;4.9525E+01
-3.8440E+00;4.9543E+01
-3.8430E+00;4.9561E+01
-3.8420E+00;4.9579E+01
-3.8410E+00;4.9597E+01
-3.8400E+00;4.9615E+01
-3.8390E+00;4.9633E+01
-3.8380E+00;4.9651E+01
-3.8370E+00;4.9669E+01
-3.8360E+00;4.9687E+01
-3.8350E+00;4.9704E+01
-3.8340E+00;4.9722E+01
-3.8330E+00;4.9740E+01
-3.8320E+00;4.9758E+01
-3.8310E+00;4.9776E+01
-3.8300E+00;4.9794E+01
-3.8290E+00;4.9812E+01
-3.8280E+00;4.9830E+01
-3.8270E+00;4.9848E+01
-3.8260E+00;4.9866E+01
-3.8250E+00;4.9884E+01
-3.8240E+00;4.9902E+01
-3.8230E+00;4.9920E+01
-3.8220E+00;4.9938E+01
-3.8210E+00;4.9956E+01
-3.8200E+00;4.9974E+01
-3.8190E+00;4.9991E+01
-3.8180E+00;5.0009E+01
-3.8170E+00;5.0027E+01
-3.8160E+00;5.0045E+01
-3.8150E+00;5.0063E+01
-3.8140E+00;5.0081E+01
-3.8130E+00;5.0099E+01
-3.8120E+00;5.0117E+01
-3.8110E+00;5.0135E+01
-3.8100E+00;5.0153E+01
-3.8090E+00;5.0171E+01
-3.8080E+00;5.0189E+01
-3.8070E+00;5.0207E+01
-3.8060E+00;5.0225E+01
-3.8050E+00;5.0243E+01
-3.8040E+00;5.0261E+01
-3.8030E+00;5.0278E+01
-3.8020E+00;5.0296E+01
-3.8010E+00;5.0314E+01
-3.8000E+00;5.0332E+01
-3.7990E+00;5.0350E+01
-3.7980E+00;5.0368E+01
-3.7970E+00;5.0386E+01
-3.7960E+00;5.0404E+01
-3.7950E+00;5.0422E+01
-3.7940E+00;5.0440E+01
-3.7930E+00;5.0458E+01
-3.7920E+00;5.0476E+01
-3.7910E+00;5.0494E+01
-3.7900E+00;5.0512E+01
-3.7890E+00;5.0530E+01
-3.7880E+00;5.0548E+01
-3.7870E+00;5.0565E+01
-3.7860E+00;5.0583E+01
-3.7850E+00;5.0601E+01
-3.7840E+00;5.0619E+01
-3.7830E+00;5.0637E+01
-3.7820E+00;5.0655E+01
-3.7810E+00;5.0673E+01
-3.7800E+00;5.0691E+01
-3.7790E+00;5.0709E+01
-3.7780E+00;5.0727E+01
-3.7770E+00;5.0745E+01
-3.7760E+00;5.0763E+01
-3.7750E+00;5.0781E+01
-3.7740E+00;5.0799E+01
-3.7730E+00;5.0817E+01
-3.7720E+00;5.0835E+01
-3.7710E+00;5.0852E+01
-3.7700E+00;5.0870E+01
-3.7690E+00;5.0888E+01
-3.7680E+00;5.0906E+01
-3.7670E+00;5.0924E+01
-3.7660E+00;5.0942E+01
-3.7650E+00;5.0960E+01
-3.7640E+00;5.0978E+01
-3.7630E+00;5.0996E+01
-3.7620E+00;5.1014E+01
-3.7610E+00;5.1032E+01
-3.7600E+00;5.1050E+01
-3.7590E+00;5.1068E+01
-3.7580E+00;5.1086E+01
-3.7570E+00;5.1104E+01
-3.7560E+00;5.1122E+01
-3.7550E+00;5.1139E+01
-3.7540E+00;5.1157E+01
-3.7530E+00;5.1175E+01
-3.7520E+00;5.1193E+01
-3.7510E+00;5.1211E+01
-3.7500E+00;5.1229E+01
-3.7490E+00;5.1247E+01
-3.7480E+00;5.1265E+01
-3.7470E+00;5.1283E+01
-3.7460E+00;5.1301E+01
-3.7450E+00;5.1319E+01
-3.7440E+00;5.1337E+01
-3.7430E+00;5.1355E+01
-3.7420E+00;5.1373E+01
-3.7410E+00;5.1391E+01
-3.7400E+00;5.1409E+01
-3.7390E+00;5.1427E+01
-3.7380E+00;5.1444E+01
-3.7370E+00;5.1462E+01
-3.7360E+00;5.1480E+01
-3.7350E+00;5.1498E+01
-3.7340E+00;5.1516E+01
-3.7330E+00;5.1534E+01
-3.7320E+00;5.1552E+01
-3.7310E+00;5.1570E+01
-3.7300E+00;5.1588E+01
-3.7290E+00;5.1606E+01
-3.7280E+00;5.1624E+01
-3.7270E+00;5.1642E+01
-3.7260E+00;5.1660E+01
-3.7250E+00;5.1678E+01
-3.7240E+00;5.1696E+01
-3.7230E+00;5.1714E+01
-3.7220E+00;5.1732E+01
-3.7210E+00;5.1749E+01
-3.7200E+00;5.1767E+01
-3.7190E+00;5.1785E+01
-3.7180E+00;5.1803E+01
-3.7170E+00;5.1821E+01
-3.7160E+00;5.1839E+01
-3.7150E+00;5.1857E+01
-3.7140E+00;5.1875E+01
-3.7130E+00;5.1893E+01
-3.7120E+00;5.1911E+01
-3.7110E+00;5.1929E+01
-3.7100E+00;5.1947E+01
-3.7090E+00;5.1965E+01
-3.7080E+00;5.1983E+01
-3.7070E+00;5.2001E+01
-3.7060E+00;5.2019E+01
-3.7050E+00;5.2037E+01
-3.7040E+00;5.2054E+01
-3.7030E+00;5.2072E+01
-3.7020E+00;5.2090E+01
-3.7010E+00;5.2108E+01
-3.7000E+00;5.2126E+01
-3.6990E+00;5.2144E+01
-3.6980E+00;5.2162E+01
-3.6970E+00;5.2180E+01
-3.6960E+00;5.2198E+01
-3.6950E+00;5.2216E+01
-3.6940E+00;5.2234E+01
-3.6930E+00;5.2252E+01
-3.6920E+00;5.2270E+01
-3.6910E+00;5.2288E+01
-3.6900E+00;5.2306E+01
-3.6890E+00;5.2324E+01
-3.6880E+00;5.2342E+01
-3.6870E+00;5.2359E+01
-3.6860E+00;5.2377E+01
-3.6850E+00;5.2395E+01
-3.6840E+00;5.2413E+01
-3.6830E+00;5.2431E+01
-3.6820E+00;5.2449E+01
-3.6810E+00;5.2467E+01
-3.6800E+00;5.2485E+01
-3.6790E+00;5.2503E+01
-3.6780E+00;5.2521E+01
-3.6770E+00;5.2539E+01
-3.6760E+00;5.2557E+01
-3.6750E+00;5.2575E+01
-3.6740E+00;5.2593E+01
-3.6730E+00;5.2611E+01
-3.6720E+00;5.2629E+01
-3.6710E+00;5.2647E+01
-3.6700E+00;5.2664E+01
-3.6690E+00;5.2682E+01
-3.6680E+00;5.2700E+01
-3.6670E+00;5.2718E+01
-3.6660E+00;5.2736E+01
-3.6650E+00;5.2754E+01
-3.6640E+00;5.2772E+01
-3.6630E+00;5.2790E+01
-3.6620E+00;5.2808E+01
-3.6610E+00;5.2826E+01
-3.6600E+00;5.2844E+01
-3.6590E+00;5.2862E+01
-3.6580E+00;5.2880E+01
-3.6570E+00;5.2898E+01
-3.6560E+00;5.2916E+01
-3.6550E+00;5.2934E+01
-3.6540E+00;5.2952E+01
-3.6530E+00;5.2970E+01
-3.6520E+00;5.2987E+01
-3.6510E+00;5.3005E+01
-3.6500E+00;5.3023E+01
-3.6490E+00;5.3041E+01
-3.6480E+00;5.3059E+01
-3.6470E+00;5.3077E+01
-3.6460E+00;5.3095E+01
-3.6450E+00;5.3113E+01
-3.6440E+00;5.3131E+01
-3.6430E+00;5.3149E+01
-3.6420E+00;5.3167E+01
-3.6410E+00;5.3185E+01
-3.6400E+00;5.3203E+01
-3.6390E+00;5.3221E+01
-3.6380E+00;5.3239E+01
-3.6370E+00;5.3257E+01
-3.6360E+00;5.3275E+01
-3.6350E+00;5.3293E+01
-3.6340E+00;5.3310E+01
-3.6330E+00;5.3328E+01
-3.6320E+00;5.3346E+01
-3.6310E+00;5.3364E+01
-3.6300E+00;5.3382E+01
-3.6290E+00;5.3400E+01
-3.6280E+00;5.3418E+01
-3.6270E+00;5.3436E+01
-3.6260E+00;5.3454E+01
-3.6250E+00;5.3472E+01
-3.6240E+00;5.3490E+01
-3.6230E+00;5.3508E+01
-3.6220E+00;5.3526E+01
-3.6210E+00;5.3544E+01
-3.6200E+00;5.3562E+01
-3.6190E+00;5.3580E+01
-3.6180E+00;5.3598E+01
-3.6170E+00;5.3616E+01
-3.6160E+00;5.3633E+01
-3.6150E+00;5.3651E+01
-3.6140E+00;5.3669E+01
-3.6130E+00;5.3687E+01
-3.6120E+00;5.3705E+01
-3.6110E+00;5.3723E+01
-3.6100E+00;5.3741E+01
-3.6090E+00;5.3759E+01
-3.6080E+00;5.3777E+01
-3.6070E+00;5.3795E+01
-3.6060E+00;5.3813E+01
-3.6050E+00;5.3831E+01
-3.6040E+00;5.3849E+01
-3.6030E+00;5.3867E+01
-3.6020E+00;5.3885E+01
-3.6010E+00;5.3903E+01
-3.6000E+00;5.3921E+01
-3.5990E+00;5.3939E+01
-3.5980E+00;5.3957E+01
-3.5970E+00;5.3974E+01
-3.5960E+00;5.3992E+01
-3.5950E+00;5.4010E+01
-3.5940E+00;5.4028E+01
-3.5930E+00;5.4046E+01
-3.5920E+00;5.4064E+01
-3.5910E+00;5.4082E+01
-3.5900E+00;5.4100E+01
-3.5890E+00;5.4118E+01
-3.5880E+00;5.4136E+01
-3.5870E+00;5.4154E+01
-3.5860E+00;5.4172E+01
-3.5850E+00;5.4190E+01
-3.5840E+00;5.4208E+01
-3.5830E+00;5.4226E+01
-3.5820E+00;5.4244E+01
-3.5810E+00;5.4262E+01
-3.5800E+00;5.4280E+01
-3.5790E+00;5.4297E+01
-3.5780E+00;5.4315E+01
-3.5770E+00;5.4333E+01
-3.5760E+00;5.4351E+01
-3.5750E+00;5.4369E+01
-3.5740E+00;5.4387E+01
-3.5730E+00;5.4405E+01
-3.5720E+00;5.4423E+01
-3.5710E+00;5.4441E+01
-3.5700E+00;5.4459E+01
-3.5690E+00;5.4477E+01
-3.5680E+00;5.4495E+01
-3.5670E+00;5.4513E+01
-3.5660E+00;5.4531E+01
-3.5650E+00;5.4549E+01
-3.5640E+00;5.4567E+01
-3.5630E+00;5.4585E+01
-3.5620E+00;5.4603E+01
-3.5610E+00;5.4621E+01
-3.5600E+00;5.4638E+01
-3.5590E+00;5.4656E+01
-3.5580E+00;5.4674E+01
-3.5570E+00;5.4692E+01
-3.5560E+00;5.4710E+01
-3.5550E+00;5.4728E+01
-3.5540E+00;5.4746E+01
-3.5530E+00;5.4764E+01
-3.5520E+00;5.4782E+01
-3.5510E+00;5.4800E+01
-3.5500E+00;5.4818E+01
-3.5490E+00;5.4836E+01
-3.5480E+00;5.4854E+01
-3.5470E+00;5.4872E+01
-3.5460E+00;5.4890E+01
-3.5450E+00;5.4908E+01
-3.5440E+00;5.4926E+01
-3.5430E+00;5.4944E+01
-3.5420E+00;5.4962E+01
-3.5410E+00;5.4979E+01
-3.5400E+00;5.4997E+01
-3.5390E+00;5.5015E+01
-3.5380E+00;5.5033E+01
-3.5370E+00;5.5051E+01
-3.5360E+00;5.5069E+01
-3.5350E+00;5.5087E+01
-3.5340E+00;5.5105E+01
-3.5330E+00;5.5123E+01
-3.5320E+00;5.5141E+01
-3.5310E+00;5.5159E+01
-3.5300E+00;5.5177E+01
-3.5290E+00;5.5195E+01
-3.5280E+00;5.5213E+01
-3.5270E+00;5.5231E+01
-3.5260E+00;5.5249E+01
-3.5250E+00;5.5267E+01
-3.5240E+00;5.5285E+01
-3.5230E+00;5.5303E+01
-3.5220E+00;5.5321E+01
-3.5210E+00;5.5338E+01
-3.5200E+00;5.5356E+01
-3.5190E+00;5.5374E+01
-3.5180E+00;5.5392E+01
-3.5170E+00;5.5410E+01
-3.5160E+00;5.5428E+01
-3.5150E+00;5.5446E+01
-3.5140E+00;5.5464E+01
-3.5130E+00;5.5482E+01
-3.5120E+00;5.5500E+01
-3.5110E+00;5.5518E+01
-3.5100E+00;5.5536E+01
